ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0046640	regulation of alpha-beta T cell proliferation	19/2449	43/12472	0.000211811407340479	0.00232923292892295	0.00156466297532696	TWSG1/RIPK2/CD274/TGFBR2/EBI3/IL2RA/LGALS9B/VSIR/LGALS9/IL12B/CD55/IRF1/LGALS9C/CCR2/IL18/IL23A/TNFSF4/ARG2/CARD11	19
GO:0050769	positive regulation of neurogenesis	53/2449	170/12472	0.000212020048326325	0.00232923292892295	0.00156466297532696	HIF1A/RELA/SLC7A5/TIAM2/BAIAP2/HAPLN3/ACE/LPAR3/SEMA4D/VEGFA/EEF2K/TNFRSF1B/SMURF1/VCAN/LYN/TGM2/NTN1/PRKCH/MDK/PLXNB1/MAP3K13/LRP8/ID2/SERPINE2/CYSLTR1/TNF/CLCF1/TLR2/FZD4/LIMK1/PLXNA1/ETV5/GLI3/RGS14/SHOX2/FAIM/IFNG/EPHB2/HES1/LTA/ROBO1/MYRF/ZNF365/SERPINF1/CX3CR1/GFAP/HAPLN4/ITPKA/PLXNA4/MME/LIF/SOX8/DBN1	53
GO:0046883	regulation of hormone secretion	51/2449	162/12472	0.000212222865816729	0.00232923292892295	0.00156466297532696	HIF1A/CD38/SLC9B2/ABAT/PIM3/PFKFB2/CHRM3/RETN/MIDN/HLA-DRB1/PCK2/TM7SF3/VAMP8/ADORA1/F2RL2/NDUFAF2/OSM/KLF7/SLC16A1/ACSL4/HADH/CCL5/TNF/EDN1/PLCB1/FFAR2/BMP6/NR1D1/C1QTNF1/HFE/TRPM4/P2RY1/HCAR2/IFNG/IRS1/PDE8B/ACVR1C/SCG5/UCP2/FFAR3/NKX3-1/STX1A/INHBA/FFAR1/PPARG/FFAR4/LIF/LRP5/LEP/CRHBP/NMB	51
GO:0032755	positive regulation of interleukin-6 production	31/2449	85/12472	0.000213235440441069	0.002335560366058	0.00156891343327429	RELA/RIPK2/CARD9/TLR1/RAB7B/CD74/WNT5A/CLEC7A/LILRA5/TNF/TMEM106A/IL1RAP/SCIMP/LGALS9/TLR2/LILRB2/IL17RC/IFIH1/PYCARD/AIF1/RIGI/IL1RL2/IFNG/CD36/TLR7/ADORA2B/EREG/TNFSF4/TRPV4/LEP/IL1A	31
GO:0046849	bone remodeling	26/2449	67/12472	0.00021600100690366	0.00236102325097144	0.00158601813447199	GPR137B/SNX10/CD38/MITF/TNFAIP3/PPARGC1B/ACP5/INPP5D/MDK/CTSK/GREM1/TNFRSF11B/ADAM8/HAMP/EXT1/IL7/CSF1R/EPHA2/TMEM119/SIGLEC15/CTHRC1/DCSTAMP/ITGB3/LRP5/LEP/LGR4	26
GO:0090287	regulation of cellular response to growth factor stimulus	63/2449	211/12472	0.000223920531316691	0.00244260359619592	0.00164081975783138	HIF1A/SINHCAF/TWSG1/RUNX2/ITGA5/CFLAR/SAP30/CXCL13/PTPN1/PALS1/VEGFA/ADGRA2/CDKN2B/FAM20C/SMURF1/FSTL1/SPRED3/HHEX/WNT5A/SNX25/MYO1C/TP53/BAMBI/JCAD/TNFAIP6/SULF2/SPRED2/NEDD4/GREM1/MIR146A/FZD4/ADISSP/PELO/IL12B/PTP4A3/GRB10/HIPK2/VTN/LRG1/WASF1/ZNF703/HES1/NREP/ROBO1/ACVRL1/GPC1/KCP/VASN/SEMA6A/HTRA4/DKK3/HTRA3/ITGA3/PPARG/ITGB3/NGFR/EMILIN1/ZEB1/DLL1/SORL1/FBN1/THBS1/PCSK6	63
GO:1903034	regulation of response to wounding	41/2449	123/12472	0.000224972103964803	0.00244908656267375	0.00164517469266516	ENPP4/INSL3/KANK1/TNFAIP3/PDGFRA/SIGLEC10/IL10/PLAT/ADTRP/ST3GAL4/CLEC7A/PTPRF/MDK/PDGFA/SERPINE2/SCARF1/PLAUR/TNF/DUOX2/EDN1/MYLK/SERPINF2/FERMT2/PROC/C1QTNF1/VTN/RTN4R/APOE/EPHB2/CD36/CD9/DDR2/HBEGF/KREMEN1/THBD/EMILIN1/SERPINE1/CEACAM1/TFPI/THBS1/MIR34A	41
GO:0030003	intracellular monoatomic cation homeostasis	101/2449	372/12472	0.00022615820354248	0.00245700474274548	0.00165049373269605	MCOLN2/CCL15/HIF1A/ATP6AP2/CCL14/GRINA/CCR7/CCL23/PLCB4/SLC11A2/CLIC4/CCL19/KCNJ2/SLC8A3/PPT1/SLC9A8/CREG1/TM9SF4/CD40/SLC39A14/CALM2/SLC39A8/SLC41A1/CCDC115/ERFE/PLCB2/SLC39A10/LYN/NOL3/WNT5A/SLC9A7/TGM2/SLC24A3/RYR1/ADORA1/PML/SLC4A5/CCL1/HVCN1/CCL5/FRRS1/EDN1/TMEM175/KCNMA1/FXN/BCL2/KEL/ATP13A3/PLCB1/TRPM2/MT1F/MTLN/BMP6/PDE4D/HAMP/TPCN1/DMD/SLC46A1/GSTM2/MT2A/CASQ1/ATP1B2/HFE/CCL8/P2RY1/SLAMF8/APOE/IFNG/CCL3/SLC4A8/CD19/ATP6V0E2/S100A9/CCR5/HCRTR1/TMC8/ATP1B1/CCR2/CEMIP/P2RY6/SLC11A1/CYBRD1/SLC12A5/SYPL2/SV2A/CDH23/ITGB3/HTR2B/ATP1A4/FASLG/CCL13/ITPR3/SLC40A1/CA2/TRPV4/JPH4/MT1M/MT1E/ANK2/CXCL10/IL1A	101
GO:0040008	regulation of growth	114/2449	429/12472	0.000233840264184832	0.00253532075905659	0.00170310254204934	ULK2/HIF1A/PLAC8/RFTN1/BASP1/LRP12/BTG1/BCL6/DCUN1D3/SOCS2/CD38/GPAT4/SEMA4B/PPT1/SEMA3C/LPAR3/BMP10/DNPH1/HLX/MAD2L2/SEMA4D/CDK5/VEGFA/FOSL2/OSGIN2/SMURF1/ADAM15/MMP14/ACVR1B/PHB1/SELENOP/FBP1/CISH/CDKN2D/MAPK11/WNT5A/ZP3/CPNE9/NTN1/ST20/GPAM/AGRN/HPN/SESN2/TP53/PRR5/MAP3K13/SERPINE2/PML/CYP27B1/RUNX1/DDR1/UNC13A/CDH1/EDN1/FXN/BCL2/GREM1/CDKN2A/PIM1/PLCB1/CCNB2/SPHK1/LIMK1/PSRC1/MT1F/SEMA4C/TMEM97/CTTN/JADE3/FGF13/MT2A/RASAL1/NRCAM/CDA/SEMA3A/RTN4R/APOE/IL7/MFSD2A/S100A9/LGMN/SEMA3B/NEDD4L/HBEGF/TFCP2L1/SPTBN4/ACVRL1/CLSTN3/SGK1/IGFBP7/SEMA6B/PTCH2/SEMA6A/INHBA/ACACB/DRAXIN/SYT1/OLFM1/NANOS1/DCSTAMP/IGFBP3/PLXNA4/KIF14/IGFBP4/CPNE5/GLI1/CEACAM1/DLL1/LEP/MT1M/MT1E/CDK1/CSF1	114
GO:0048880	sensory system development	68/2449	232/12472	0.000234761854046527	0.00254017068742061	0.0017063604830006	HIF1A/ACHE/TWSG1/CLIC4/JAG1/MITF/TDRD7/SH3PXD2B/LIMK2/PDGFRA/VEGFA/TGFBR2/COL8A2/FJX1/EPHB1/DLL4/IFT172/SPRED3/RDH13/NDP/WNT5A/WNT5B/PBX4/ZHX2/TMOD1/SLC4A5/PBX3/NFIA/SPRED2/LCTL/BCL2/CABP4/FZD4/ABCB5/BMP6/SIX5/GLI3/HIPK2/THRB/SEMA3A/ITGAM/MFSD2A/EPHB2/NECTIN3/EPHA2/HES1/ACVRL1/SERPINF1/CPAMD8/INHBA/C1QA/NPHP1/CRYBB1/LHX2/PDGFRB/SDK1/BIRC7/B9D1/FASLG/MEIS3/SLC7A11/MAF/SOX8/LRP5/ZEB1/DLL1/FBN1/GDF11	68
GO:0014015	positive regulation of gliogenesis	21/2449	50/12472	0.000238757933403946	0.00257820058732164	0.00173190708059144	RELA/SLC7A5/TNFRSF1B/LYN/NTN1/PRKCH/MDK/ID2/SERPINE2/CYSLTR1/TNF/CLCF1/TLR2/ETV5/HES1/LTA/MYRF/ZNF365/GFAP/LIF/SOX8	21
GO:0048659	smooth muscle cell proliferation	37/2449	108/12472	0.000241420221608694	0.00260170363568645	0.00174769526095206	MAP3K5/PTGIR/TNFAIP3/PRKDC/NR4A3/IL10/PHB1/TRIB1/ID2/CCL5/TNF/EDN1/NOTCH3/MIR146A/IL12B/MIR4632/CTNNBIP1/SERPINF2/AIF1/CALCRL/APOE/IFNG/DDR2/HBEGF/ITGA2/P2RY6/EREG/IL18/PPARG/IGFBP3/ITGB3/PDGFRB/APOD/THBS1/MMP2/SMPD3/MIR34A	37
GO:0055092	sterol homeostasis	23/2449	57/12472	0.00025098122445255	0.0026993081087708	0.00181326109739762	MED13/NPC1/APOC2/LDLR/CYP7B1/SOAT1/FABP3/EHD1/INSIG1/ABCA5/TTC39B/NR1D1/TMEM97/SCARB1/APOE/DGAT2/ABCA2/LIPG/IL18/HDAC9/LRP5/EPHX2/MIR34A	23
GO:0071385	cellular response to glucocorticoid stimulus	17/2449	37/12472	0.000255231096857759	0.00273951453861755	0.00184026977968531	SSTR2/CFLAR/ATP5F1A/NR3C1/GJB2/DDIT4/ZFP36L2/ASS1/SRD5A1/PCK2/FECH/EDN1/SSTR3/SMYD3/ZFP36/SERPINF1/TFAP4	17
GO:0021602	cranial nerve morphogenesis	11/2449	19/12472	0.000257946302461567	0.0027576055808067	0.00185242244314242	ADARB1/NRP2/EPHB1/DCANP1/TIFAB/PLXNA1/GLI3/EPHB2/HOXA1/PLXNA4/ATP8B1	11
GO:0032693	negative regulation of interleukin-10 production	11/2449	19/12472	0.000257946302461567	0.0027576055808067	0.00185242244314242	IDO1/JAK3/CD274/PRG2/LILRB1/VSIR/IL12B/PDCD1LG2/TRIB2/IL23A/DLL1	11
GO:0046942	carboxylic acid transport	63/2449	212/12472	0.000258632191945996	0.00275943031885011	0.00185364821151482	SLC26A9/SLC1A2/SLC7A5/PTGES/ABAT/SLC1A5/ACE/AQP9/P2RX4/EPRS1/PNPLA8/ERFE/SLC22A4/ACSL1/FABP3/ACSL5/ADORA1/STXBP1/ADORA2A/SLC16A1/TNF/EDN1/PLA2R1/SFXN2/CRABP1/SLC38A5/SLC27A1/ABCC11/SLC7A8/FOLR2/SLC46A1/SLC27A2/SLC16A7/SLC6A7/APOE/MFSD2A/SLCO4A1/SLC16A10/CD36/SLC47A1/SLC43A1/KCNJ10/SLC19A1/UCP2/FOLR3/ABCG2/ABCC3/APBA1/SLC11A1/GFAP/SV2A/PPARG/RBP7/SLC7A11/LRP5/SLC26A4/ATP8B1/CEACAM1/LEP/SLCO2B1/NMB/THBS1/IL1A	63
GO:0042113	B cell activation	69/2449	237/12472	0.000263081587058639	0.00280132202840173	0.00188178898099075	PTPN2/TPD52/IL27RA/NBN/BATF/BCL6/EZH2/JAK3/CD38/RASGRP1/MAD2L2/TRAF3IP2/TNFAIP3/CASP3/PRKDC/CD40/PELI1/FOSL2/IL10/IL7R/KLF6/ZFP36L2/CD74/MMP14/PHB1/SLC39A10/TNIP2/HHEX/LYN/CMTM7/CD86/INPP5D/SAMSN1/NFKBIZ/SHB/TP53/ID2/CXCR5/ADA/BCL2/CLCF1/CD70/MFNG/CD180/GPR183/SLAMF8/IL7/EPHB2/CD19/GAPT/CCR6/MNDA/INHBA/BANK1/BLNK/CR1/IKZF3/NFAM1/TNFSF4/ITGA4/TNFRSF13B/HDAC9/TBX21/DLL1/NFATC2/CR2/CARD11/CD79A/LAX1	69
GO:0010883	regulation of lipid storage	20/2449	47/12472	0.000270533755340049	0.00287495792381211	0.0019312539176113	PTPN2/NFKBIA/ITGAV/ZC3H12A/FITM2/NFKB1/EHD1/TNF/MIR146A/APOC4/TTC39B/SCARB1/TREM2/CD36/ACACB/PPARG/ITGB3/MSR1/LEP/MIR34A	20
GO:0008360	regulation of cell shape	41/2449	124/12472	0.000273313453556337	0.00289874625197572	0.00194723373476927	PALM2AKAP2/FGD6/FMNL2/BAIAP2/PARVB/SEMA4D/MYH10/HCK/VEGFA/CDC42EP2/CDC42EP4/RDX/STRIP2/ITGB2/ARHGAP18/FES/PLXNB1/HPN/FMNL3/BAMBI/PDPN/RHOU/LST1/FGD4/PLXNA1/PRAG1/FERMT2/CDC42EP3/P2RY1/CCL3/CSF1R/DLC1/CCL2/SHROOM3/PLXNA4/CDC42EP5/MYO10/CCL13/COCH/WASF3/FAM171A1	41
GO:0006869	lipid transport	85/2449	305/12472	0.000277942138796514	0.00294201204623346	0.00197629754609213	UGCG/GRAMD1A/PTGES/NFKBIA/ITGAV/STARD4/CLU/ACE/TEX2/LRP10/XKR8/AQP9/NPC1/P2RX4/EPRS1/APOL3/APOC2/LDLR/SOAT1/PNPLA8/ERFE/NFKB1/RETN/ACSL1/FABP3/ACSL5/SCP2/APOL2/TRIAP1/PLSCR1/PLSCR2/ATP8B2/EDN1/OSBPL5/ABCA5/PLA2R1/FZD4/CRABP1/OSBPL3/APOC4/APOC1/TTC39B/SLC27A1/BMP6/APOL1/ABCC11/SCARB1/STOML1/SLC27A2/C1QTNF1/APOL6/EEPD1/TREM2/OSBPL1A/APOE/MFSD2A/SLCO4A1/CD36/ABCG2/ABCC3/LIPA/NKX3-1/KCNN4/KCNQ1/ABCA2/INHBA/LIPG/ATP8B4/PPARG/ITGB3/ABCA10/ESYT3/ANO9/MSR1/FASLG/RBP7/ATP8B1/CEACAM1/APOD/LEP/SLCO2B1/NMB/THBS1/MIR34A/IL1A	85
GO:0010631	epithelial cell migration	71/2449	246/12472	0.00028644983593295	0.00301523772828054	0.00202548692175285	HIF1A/PFN2/INSL3/NRP2/ATP5F1A/KANK1/PRCP/CXCL13/BMP10/RAB13/ZC3H12A/GADD45A/RIN2/HDAC7/GPI/CD40/PKN3/P2RX4/VEGFA/TGFBR2/ADGRA2/DLL4/FSTL1/ADTRP/DPP4/WNT5A/VASH1/ANXA3/MAP2K3/JCAD/ENPP2/AKT3/TNF/EDN1/GREM1/PRKX/MIR146A/EVL/SASH1/SCARB1/PTP4A3/MIR22/STARD13/EPB41L5/ADGRB1/LRG1/APOE/IFNG/S100A9/EPHA2/ATOH8/LGMN/ETS1/HBEGF/ROBO1/ACVRL1/SERPINF1/SPARC/SNAI1/ITGA2/NANOS1/ITGA3/PPARG/ITGB3/GATA2/HDAC9/CEACAM1/NR4A1/MET/S100A12/THBS1	71
GO:0090132	epithelium migration	71/2449	246/12472	0.00028644983593295	0.00301523772828054	0.00202548692175285	HIF1A/PFN2/INSL3/NRP2/ATP5F1A/KANK1/PRCP/CXCL13/BMP10/RAB13/ZC3H12A/GADD45A/RIN2/HDAC7/GPI/CD40/PKN3/P2RX4/VEGFA/TGFBR2/ADGRA2/DLL4/FSTL1/ADTRP/DPP4/WNT5A/VASH1/ANXA3/MAP2K3/JCAD/ENPP2/AKT3/TNF/EDN1/GREM1/PRKX/MIR146A/EVL/SASH1/SCARB1/PTP4A3/MIR22/STARD13/EPB41L5/ADGRB1/LRG1/APOE/IFNG/S100A9/EPHA2/ATOH8/LGMN/ETS1/HBEGF/ROBO1/ACVRL1/SERPINF1/SPARC/SNAI1/ITGA2/NANOS1/ITGA3/PPARG/ITGB3/GATA2/HDAC9/CEACAM1/NR4A1/MET/S100A12/THBS1	71
GO:0010878	cholesterol storage	12/2449	22/12472	0.000287674846742224	0.00301523772828054	0.00202548692175285	STARD4/NPC1/SOAT1/EHD1/MIR146A/TTC39B/SCARB1/TREM2/CD36/LIPA/PPARG/MSR1	12
GO:0045624	positive regulation of T-helper cell differentiation	12/2449	22/12472	0.000287674846742224	0.00301523772828054	0.00202548692175285	CD80/CCL19/RIPK2/HLX/CD86/NFKBIZ/SHB/IL12B/IL18/IL23A/TNFSF4/NLRP3	12
GO:0090075	relaxation of muscle	12/2449	22/12472	0.000287674846742224	0.00301523772828054	0.00202548692175285	KCNJ2/P2RX4/GSN/PDE4B/DCANP1/TIFAB/PDE4D/TNNI2/GSTM2/P2RY1/ADORA2B/ATP1B1	12
GO:0034381	plasma lipoprotein particle clearance	15/2449	31/12472	0.000290633496305635	0.00304029884025973	0.00204232173185169	APOC2/LDLR/SOAT1/EHD1/APOC1/SCARB1/TREM2/APOE/CES3/CD36/LIPA/DGAT2/LIPG/MSR1/IL19	15
GO:0044344	cellular response to fibroblast growth factor stimulus	24/2449	61/12472	0.000292479453072335	0.00304783268605164	0.00204738259520547	KL/RUNX2/CXCL13/GCLM/FAM20C/DLL4/ZFP36L2/CD44/FLRT2/WNT5A/GCLC/CCL5/SULF2/MIR146A/GALNT3/EXT1/ZFP36/CCL2/GPC1/COL1A1/CXCL8/NGFR/NR4A1/THBS1	24
GO:0060562	epithelial tube morphogenesis	64/2449	217/12472	0.000292491785031841	0.00304783268605164	0.00204738259520547	HIF1A/CLIC4/DNAAF1/NR3C1/OVOL2/CASP3/VEGFA/TGFBR2/CECR2/ADM/DLL4/SDC4/IFT172/FZD6/FOXF1/SUFU/MMP14/MTHFD1/PAK1/CCDC103/HS3ST3B1/WNT5A/NTN1/MDK/PML/DDR1/BBS5/MICAL2/FMN1/TNF/EDN1/BCL2/GREM1/PRKX/IFT57/KIF20B/CTNNBIP1/MTSS1/SEMA4C/DLG5/GLI3/VANGL2/STARD13/EXT1/CSF1R/EPHA2/DCHS1/HES1/DLC1/ACVRL1/NKX3-1/HS3ST3A1/CTHRC1/LHX2/COBL/SOX8/LRP5/AREG/DLL1/MET/LAMA5/CSF1/LGR4/CXCL10	64
GO:0015849	organic acid transport	63/2449	213/12472	0.000298143612639525	0.00310069357145106	0.00208289191211425	SLC26A9/SLC1A2/SLC7A5/PTGES/ABAT/SLC1A5/ACE/AQP9/P2RX4/EPRS1/PNPLA8/ERFE/SLC22A4/ACSL1/FABP3/ACSL5/ADORA1/STXBP1/ADORA2A/SLC16A1/TNF/EDN1/PLA2R1/SFXN2/CRABP1/SLC38A5/SLC27A1/ABCC11/SLC7A8/FOLR2/SLC46A1/SLC27A2/SLC16A7/SLC6A7/APOE/MFSD2A/SLCO4A1/SLC16A10/CD36/SLC47A1/SLC43A1/KCNJ10/SLC19A1/UCP2/FOLR3/ABCG2/ABCC3/APBA1/SLC11A1/GFAP/SV2A/PPARG/RBP7/SLC7A11/LRP5/SLC26A4/ATP8B1/CEACAM1/LEP/SLCO2B1/NMB/THBS1/IL1A	63
GO:0002828	regulation of type 2 immune response	14/2449	28/12472	0.000300259097930731	0.00310724413455205	0.00208729225500156	IDO1/IL27RA/BCL6/HLX/CD74/CD86/RSAD2/ASCL2/CCR2/IL18/TNFSF4/TBX21/ARG2/NLRP3	14
GO:0071548	response to dexamethasone	14/2449	28/12472	0.000300259097930731	0.00310724413455205	0.00208729225500156	CFLAR/ATP5F1A/ACE/NR3C1/GJB2/DDIT4/ASS1/SRD5A1/PCK2/FECH/EDN1/SMYD3/SERPINF1/TFAP4	14
GO:0002407	dendritic cell chemotaxis	13/2449	25/12472	0.000300513902482816	0.00310724413455205	0.00208729225500156	CCR7/CCL19/SLAMF1/CCL5/LGALS9/TRPM2/TRPM4/GPR183/SLAMF8/ARHGEF5/CCR5/CCR6/CCR2	13
GO:0071384	cellular response to corticosteroid stimulus	19/2449	44/12472	0.000304765959572436	0.00313908938359609	0.00210868431137366	SSTR2/CFLAR/ATP5F1A/ACE/NR3C1/GJB2/DDIT4/ZFP36L2/ASS1/SRD5A1/PCK2/FECH/EDN1/SSTR3/SMYD3/ZFP36/SERPINF1/SGK1/TFAP4	19
GO:2000404	regulation of T cell migration	19/2449	44/12472	0.000304765959572436	0.00313908938359609	0.00210868431137366	IL27RA/CXCL13/CD200/WNT5A/ABL2/CCL5/SPN/ADAM8/PYCARD/ASCL2/AIF1/RIPOR2/CD200R1/CCR6/CCR2/ITGB3/ITGA4/APOD/CXCL10	19
GO:0002456	T cell mediated immunity	38/2449	113/12472	0.000307414867911141	0.00316029564785426	0.00212292962626584	CD80/RFTN1/JAG1/ICAM1/MYO1G/SLAMF1/NECTIN2/TNFRSF1B/IL7R/PVR/MICA/NFKBIZ/ZP3/HLA-DRB1/CD1D/HLA-DRA/LILRB1/SPN/CD1E/IL12B/CD70/RSAD2/FUT7/HFE/TRPM4/CD55/PRF1/CCR2/IL18/CR1/IL23A/TNFSF4/TBX21/CEACAM1/KLRC1/CR2/NLRP3/IL18R1	38
GO:0007350	blastoderm segmentation	9/2449	14/12472	0.000327271721164785	0.00335798340720036	0.00225572644271272	BASP1/TDRD7/NRP2/WNT5A/DCANP1/TIFAB/TDRKH/LAMA5/PCSK6	9
GO:0051216	cartilage development	41/2449	125/12472	0.00033075828157219	0.00338726836730526	0.0022753986241597	HIF1A/TWSG1/RUNX2/BMP10/SLC39A14/TGFBR2/FOSL2/CD44/MBOAT2/WNT5A/WNT5B/MDK/THRA/ZNF219/CTSK/RUNX1/NFIA/EDN1/SULF2/GREM1/ITGB8/BMP6/TGFBI/GLI3/LOC102724560/CBS/EXT1/SHOX2/SOX5/ACVRL1/SNAI1/COL1A1/EVC/MAF/ZEB1/TRPV4/LEP/NFATC2/SCIN/SMPD3/PITX1	41
GO:0051347	positive regulation of transferase activity	90/2449	328/12472	0.000331652438287609	0.00338861009372784	0.00227629992931916	CCR7/RAPGEF2/CCL19/NBN/MAP3K4/EZH2/MAP3K5/CARD14/CLU/ACE/LCP2/RASGRP1/PTPN1/PDGFRA/CD200/CD40/VEGFA/TGFBR2/CALM2/CD4/CD74/PHB1/NAB2/TXN/PAK1/CD86/WNT5A/TAB1/DIPK2A/HLA-DRB1/PDGFA/CAMK1/MAP3K13/LRP8/MAP2K3/LILRA5/DDR1/MAPRE3/CCL5/TNF/EDN1/GREM1/PDGFC/ALK/PSRC1/IL12B/ADAM8/PARM1/TYRO3/SASH1/UBE2S/FERMT2/ARRDC4/TREM2/GPRC5B/APOE/IFNG/IRS1/CD19/CSF1R/EPHA2/ARHGEF5/DUSP19/CLSPN/DDR2/LAT/SNX9/ROBO1/CAMKK1/NEDD9/CEMIP/SLC11A1/EREG/IL18/ITGB3/HTR2B/IL23A/KIF14/PDGFRB/CCND2/TRIB3/CASS4/LEP/SORL1/MET/LTK/S100A12/THBS1/CSF1/DLG3	90
GO:0002437	inflammatory response to antigenic stimulus	25/2449	65/12472	0.000333419999886962	0.00338861009372784	0.00227629992931916	CCR7/RASGRP1/HCK/FOSL2/IL10/IL31RA/LYN/PNMA1/ZP3/HLA-DRB1/CYSLTR1/IL2RA/IL36RN/TNF/SPN/IL12B/IL1RN/FUT7/A2M/EXT1/TREM2/LTA/IL36B/YES1/IL36G	25
GO:0060840	artery development	25/2449	65/12472	0.000333419999886962	0.00338861009372784	0.00227629992931916	JAG1/VEGFA/TGFBR2/DLL4/FOXF1/LDLR/SUFU/TAB1/MDK/AKT3/EDN1/MYLK/NOTCH3/GLI3/APOE/HES1/ROBO1/ACVRL1/NKX3-1/HOXA1/PDGFRB/NGFR/HEY1/PDE2A/LEP	25
GO:0071774	response to fibroblast growth factor	25/2449	65/12472	0.000333419999886962	0.00338861009372784	0.00227629992931916	KL/RUNX2/ELK1/CXCL13/GCLM/FAM20C/DLL4/ZFP36L2/CD44/FLRT2/WNT5A/GCLC/CCL5/SULF2/MIR146A/GALNT3/EXT1/ZFP36/CCL2/GPC1/COL1A1/CXCL8/NGFR/NR4A1/THBS1	25
GO:0001889	liver development	35/2449	102/12472	0.000339250486022596	0.00343483100782046	0.00230734884334939	RELA/SLC7A5/E2F7/EZH2/DNAAF1/CFLAR/CEBPA/ELK1/HLX/TNFAIP3/ARID5B/NPC1/CDKN2B/IL10/ASS1/SRD5A1/MDK/HPN/PCK2/TGFA/ADA/TNF/SULF2/UPB1/HFE/HGF/VTN/HES1/UCP2/LIPA/ITGA2/COBL/GLI1/CEACAM1/MET	35
GO:0032368	regulation of lipid transport	35/2449	102/12472	0.000339250486022596	0.00343483100782046	0.00230734884334939	PTGES/NFKBIA/ITGAV/P2RX4/EPRS1/APOC2/ERFE/NFKB1/RETN/ACSL1/FABP3/ACSL5/SCP2/TRIAP1/EDN1/ABCA5/PLA2R1/APOC1/TTC39B/BMP6/C1QTNF1/EEPD1/TREM2/APOE/NKX3-1/ABCA2/LIPG/PPARG/ITGB3/FASLG/LEP/NMB/THBS1/MIR34A/IL1A	35
GO:0043588	skin development	52/2449	169/12472	0.000345775672498401	0.00349429151302158	0.00234729145700007	UGCG/RELA/CLIC4/JAG1/EZH2/TCHH/CFLAR/ERRFI1/TRAF3IP2/OVOL2/CASP3/FOSL2/FZD6/CSTA/SUFU/ACVR1B/WNT5A/NFKBIZ/PRKCH/RYR1/PDGFA/CYP27B1/TNF/APCDD1/BCL2/INTU/COL5A3/EXT1/EPHA2/ZFP36/PALLD/ITGA6/SNAI1/PTCH2/ITGA2/INHBA/COL1A1/IRF6/EREG/LHX2/IL18/ITGA3/ZBED2/NGFR/TGM3/DSP/LRP4/DLL1/MET/LAMA5/LGR4/IL1A	52
GO:0150063	visual system development	67/2449	231/12472	0.000360090068590749	0.00363209492913757	0.00243986094646284	HIF1A/ACHE/TWSG1/CLIC4/JAG1/MITF/TDRD7/SH3PXD2B/LIMK2/PDGFRA/VEGFA/TGFBR2/COL8A2/FJX1/EPHB1/DLL4/IFT172/SPRED3/RDH13/NDP/WNT5A/WNT5B/PBX4/ZHX2/TMOD1/SLC4A5/PBX3/NFIA/SPRED2/LCTL/BCL2/CABP4/FZD4/ABCB5/BMP6/SIX5/GLI3/HIPK2/THRB/ITGAM/MFSD2A/EPHB2/NECTIN3/EPHA2/HES1/ACVRL1/SERPINF1/CPAMD8/INHBA/C1QA/NPHP1/CRYBB1/LHX2/PDGFRB/SDK1/BIRC7/B9D1/FASLG/MEIS3/SLC7A11/MAF/SOX8/LRP5/ZEB1/DLL1/FBN1/GDF11	67
GO:0045936	negative regulation of phosphate metabolic process	83/2449	299/12472	0.000373668761246883	0.00376197346849306	0.00252710689739186	PTPN2/ADARB1/SOCS1/CEP85/SLC8A3/PPP1R15B/CEBPA/SOCS3/NCK2/ZC3H12A/GADD45A/PTPN1/DNAJA1/ERRFI1/SEMA4D/NIBAN1/PRKDC/RABGEF1/CALM2/CDKN2B/NNT/IMPACT/ANKLE2/DUSP7/ZBED3/HHEX/LYN/TRIB1/CDKN2D/SAMSN1/MIDN/PDGFA/TP53/GPD1L/INSM1/CNKSR3/PPP1R15A/PLEK/PARP14/TNF/SPRED2/CDKN2A/MIR146A/DUSP1/HEG1/APOC1/UCHL1/MLXIPL/SLC27A1/PDE4D/PTPRO/GRB10/DMD/PYCARD/INPP5J/DUSP16/RGS14/CDA/HGF/APOE/IFNG/PKIG/EPHB2/DUSP19/PPP4R4/PPP1R16B/DEPTOR/ABCA2/CTDSPL/INHBA/TRIB2/TFAP4/GCKR/PPARG/IGFBP3/STAP1/PTPN13/TRIB3/LRP5/CEACAM1/SORL1/MIR34A/LAX1	83
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	38/2449	114/12472	0.000375166621936935	0.00376996703019554	0.00253247657505765	SSTR2/RAPGEF2/INSL3/PTGIR/PTGER4/ADGRE1/LPAR3/ADM/FPR2/GNA15/CHRM3/PDE4B/ADGRE5/ADORA1/OXER1/ADORA2A/EDN1/ADCY6/ADM2/RGS1/PDE4D/ADGRD1/AKAP12/ADGRB1/GNG2/P2RY1/CALCRL/GPR171/ADORA2B/FFAR3/ITGB3/RAMP1/PDE2A/GNAI1/S1PR3/GPR176/LGR4/CXCL10	38
GO:0001706	endoderm formation	17/2449	38/12472	0.000378028692978381	0.00377326264706336	0.00253469040675731	LAMA3/ITGA5/ITGAV/DUSP5/ITGB2/MMP14/LAMB3/DUSP4/DUSP1/COL6A1/LAMB1/DUSP2/VTN/INHBA/ITGA4/ITGB5/MMP2	17
